rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID,geneName,geneBiotype,broadClass,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene301,40.6397726180496,0.797618645355669,0.356009466476966,2.23904667869074,0.0251528791167681,0.0771665488952701,ENSG00000011465,DCN,protein_coding,coding,31.1597223265771,57.6505768120942,15.3736914245741,19.7838906263464,22.5677758276412,22.4744265369537,59.7308422877504,92.432926739094,68.4870349163441,33.4878525544464,21.1637873566834,43.3647440080906
gene066,22.596086383822,-0.784073682813221,0.352950701340989,-2.21939181151653,0.0264600802579859,0.0806788950197483,ENSG00000004864,SLC25A13,protein_coding,coding,28.1442653272309,12.4909583092871,39.395084275471,32.6434195334716,41.2107210765621,22.4744265369537,9.332944107461,13.7276623869942,13.1344998469701,20.0927115326678,23.0877680254728,15.4185756473211
gene295,2.78414960324019,1.08411815576238,0.515071696150163,2.2016206408072,0.0276921166692446,0.083920621857406,ENSG00000011376,LARS2,protein_coding,coding,0,0,0,2.96758359395197,0,0,0,4.57588746233139,0,20.0927115326678,4.8099516719735,0.963660977957569
gene486,44.2646454747268,0.72799591160662,0.333157188800747,2.18410318360639,0.0289546668114202,0.0872149660925808,ENSG00000030419,IKZF2,protein_coding,coding,33.1700269928079,43.2379326090707,53.8079199860092,16.8163070323945,22.5677758276412,22.4744265369537,33.5985987868596,32.946389728786,51.5998208273826,72.7164798325122,94.2750527706805,53.9650147656239
gene114,16.0553357832556,0.929290361795283,0.426364891384738,2.17589744123583,0.0295629301866899,0.0885107006191861,ENSG00000005981,ASB4,protein_coding,coding,10.0515233311539,5.76505768120942,10.5694128543947,15.8271125010772,2.94362293404015,14.3019077962433,13.9994161611915,14.6428398794604,7.50542848398292,24.8766904690173,53.8714587261032,18.3095585811938
gene475,73.8690624209805,-0.68502011854164,0.315135200634004,-2.17332406353089,0.0297559356143569,0.0885550898223675,ENSG00000029153,ARNTL2,protein_coding,coding,49.2524643226541,52.8463620777531,69.1816114105833,63.3084500043086,178.579791331769,144.040642805021,46.664720537305,63.1472469801732,63.7961421138548,55.494155661654,59.6434007324714,40.4737610742179
gene069,33.6529483526049,0.836659625522413,0.387367203863895,2.15831012219743,0.0309037282650774,0.0911461542154239,ENSG00000004939,SLC4A1,protein_coding,coding,22.1133513285386,17.2951730436283,13.4519799965023,10.8811398444905,52.9852128127227,18.3881671665985,41.0649540728284,88.7722167692289,58.1670707508676,22.0063031072076,42.3275747133668,16.3822366252787
gene330,34.3252796475716,-0.709292153027692,0.328652241939846,-2.15715794129216,0.0309933602865325,0.0911461542154239,ENSG00000013306,SLC25A39,protein_coding,coding,49.2524643226541,25.9427595654424,46.1210742737222,36.6001976587409,72.6093657063237,30.6469452776641,14.9327105719376,17.3883723568593,27.2071782544381,42.0990146398755,25.0117486942622,24.0915244489392
gene350,3.56060191460623,-1.14135866226027,0.52539199808413,-2.15303776595913,0.0313157105869815,0.0915524009513517,ENSG00000014257,ACPP,protein_coding,coding,3.01545699934617,14.4126442030236,3.84342285614352,7.91355625053858,0.981207644680051,4.08625937035522,2.7998832322383,1.83035498493256,0,0.956795787269897,1.9239806687894,0.963660977957569
gene428,9.32717648266194,-1.02657626084853,0.481357142091922,-2.12665168411166,0.033449034761645,0.0972173700382315,ENSG00000023330,ALAS1,protein_coding,coding,13.0669803305001,7.6867435749459,3.84342285614352,12.8595289071252,37.2858904978419,7.15095389812163,10.2662385182071,4.57588746233139,6.56724992348505,6.69757051088928,0.961990334394699,0.963660977957569
